"age","anxi","artgluctot","attachphone","avoid","cbt","csi","DEQ","DIDF","draw","eatdrink","endtime","eng","EOT","exercise","filter_.","german","gluctot","health","heightm","home","humid","id","langfamily","mand","meds","mintemp","monog","norweg","nostalgia","nwsize","onlineid","pol","portuguese","romantic","seconds","selfc","serb","sex","sexpref","sinod","smoke","socialembedded","spanish","stress","turk","urald","weight"
1990,0.0636853420887907,0,3,-0.80458899143888,35.65,8,51.315200805664,1.54545454545455,0.253778095822781,1,"10:53:17",0,2.6,2,1,1,10,4,1.75,4.55555555555556,56,404,1,0,2,0,6,0,5.66666666666667,22,3.09090909090909,0,0,1,39197,4,0,2,1,0,2,1,0,3.07142857142857,0,0,69
1995,0.696380469987995,0,3.33333333333333,-0.24624383610441,36.85,9,30.580093383789,3.54545454545455,0.254544122610241,1,"10:59:01",0,2,2,1,0,3,3,1.63,4.11111111111111,78,406,3,1,2,17,7,0,4.16666666666667,16,3.36363636363636,0,0,1,39541,3.07692307692308,0,2,1,1,2,2,0,3.35714285714286,0,0,46
1994,0.432372351769885,0,3.88888888888889,0.602476181845194,36.6111111111111,8,37.552200317383,2.63636363636364,0.255218502599746,1,"11:56:23",1,2.6,2,1,0,0,3,1.8034,4,94,408,1,0,2,13.3333333333333,1,0,5.16666666666667,15,4,0,0,1,42983,2.61538461538462,0,1,2,0,2,2,0,3,0,0,70.4545454545455
1980,-0.325360223134412,4,2.11111111111111,0.00618914497677205,37.3,9,51.100006103516,2.63636363636364,0.257552322000265,1,"11:47:28",0,2.4,2,1,0,17,3,1.62,3.77777777777778,84,410,1,0,2,2,1,0,3.2,54,2,1,0,1,42448,3.84615384615385,0,2,1,0,2,4,0,2.78571428571429,0,0,52
1979,-0.432758969250851,0,2.66666666666667,-0.401963971934074,36.1666666666667,7,37.553802490234,2.09090909090909,0.260231991298497,1,"10:44:28",1,2.4,2,1,0,0,2,1.8288,3.88888888888889,91,414,1,0,2,14.4444444444444,7,0,4,47,2.81818181818182,0,0,1,38668,3.38461538461538,0,1,1,0,2,3,0,2.5,0,0,88.6363636363636
1991,-0.0835816525766734,0,3.88888888888889,0.757463045449105,36.45,6,1.2931060791016,2.54545454545455,0.261272806674242,1,"10:51:53",1,3.4,2,0,0,0,2,1.78,2,70,416,1,0,2,26,5,0,1,11,3.81818181818182,0,0,2,39113,2.38461538461538,0,1,1,0,2,2,0,3.14285714285714,0,0,60
1996,0.0359801793813673,0,1.77777777777778,0.432515532471641,36.25,7,51.287796020508,1.54545454545455,0.261861160863191,1,"10:00:43",0,2.2,2,1,1,0,4,1.72,2.22222222222222,71,418,1,0,2,4,7,0,1.5,9,1,0,0,1,36043,4.53846153846154,0,2,1,0,2,2,0,1.71428571428571,0,0,58
1997,1.27716773795253,0,3.33333333333333,0.411304209976064,36.95,7,49.880004882812,4,0.263010359369218,1,"11:30:18",0,3,2,0,1,14,2,1.71,3.55555555555556,63,422,1,0,2,4,5,0,4,15,3,0,0,2,41418,2.30769230769231,0,2,1,0,2,2,0,4.07142857142857,0,0,53
1994,0.369016101069463,6,1.22222222222222,0.586503248860512,36.7,6,44.818603515625,2.09090909090909,0.265795654151589,1,"10:20:12",0,2.4,2,0,0,8,3,1.65,3.66666666666667,53,426,1,0,2,6,7,0,6.33333333333333,15,2.09090909090909,0,0,2,37212,3.38461538461538,1,2,1,0,2,2,0,3.78571428571429,0,0,50
1994,-0.365025801495439,0,2.66666666666667,-0.749383688697253,36.85,9,37.557693481445,2,0.267174338456243,1,"13:37:50",1,1.8,2,1,0,0,4,1.651,3.33333333333333,80,428,1,0,2,15,5,0,4.16666666666667,30,2.90909090909091,0,0,1,49070,3.76923076923077,0,2,1,0,2,2,0,2.57142857142857,0,0,63.6363636363636
1994,-0.67446455164908,0,3.11111111111111,-0.668552912761416,35.85,8,47.36669921875,1.90909090909091,0.268408942967653,1,"11:01:21",0,2.8,2,1,1,1,4,1.67,4.22222222222222,76,430,1,0,2,-1,7,0,4.16666666666667,29,2.63636363636364,0,0,1,39681,3.15384615384615,0,2,1,0,2,3,0,2.35714285714286,0,0,65
1992,0.482345873138627,0,2.66666666666667,0.163491561026723,36.1,7,49.375701904297,2.90909090909091,0.269110518041998,1,"11:14:47",0,1.4,2,0,1,20,3,1.77,3.88888888888889,82,432,1,0,2,1,5,0,5.66666666666667,23,2.81818181818182,0,0,2,40487,2.92307692307692,0,2,1,0,2,2,0,3,0,0,60
1970,-0.376030430107319,0,1.44444444444444,-0.870371259826691,36.45,8,54.434692382812,2,0.269346954766661,1,"11:11:32",0,1.8,2,1,0,4,3,1.7,5,81,434,1,0,2,2,7,0,3,27,1.45454545454545,1,0,1,40292,4,0,2,1,0,2,2,0,2.28571428571429,0,0,63
1994,-0.0359424661817512,0,2.55555555555556,0.952074319957359,36.3,7,51.75,3.45454545454545,0.271405781619251,1,"9:02:11",1,3.2,2,1,0,0,3,1.65,3.44444444444444,74,436,1,0,2,2.77777777777778,4,0,5.33333333333333,41,1.54545454545455,0,0,1,32531,2,0,2,2,0,2,5,0,2.78571428571429,0,0,52
1992,1.10558411261266,0,3.22222222222222,0.873322404860025,36.735,8,51,2.36363636363636,0.272378557361662,1,"10:02:01",0,2.4,2,0,1,0,5,1.65,4.77777777777778,52,438,1,0,2,7,5,0,4.66666666666667,26,3.63636363636364,0,0,2,36121,2.53846153846154,0,2,1,0,2,3,0,3.71428571428571,0,0,59
1993,0.408461990439121,0,3.66666666666667,-0.455035101260543,35.9,6,1.2931060791016,2.81818181818182,0.272791232913733,1,"10:53:04",1,1.6,2,0,0,0,3,1.74,4.11111111111111,71,440,1,0,2,26,4,0,4.83333333333333,19,2.36363636363636,0,0,2,39184,3.53846153846154,0,1,1,0,2,3,0,2.71428571428571,0,0,77
1994,0.310040782452885,0,2.33333333333333,-0.117218862765336,36.15,9,30.666702270508,3,0.276742955204099,1,"10:36:52",0,3,2,0,0,2,2,1.71,3.66666666666667,76,446,3,1,2,13,7,0,5.66666666666667,20,2.09090909090909,0,0,2,38212,2.92307692307692,0,1,1,1,2,2,0,2.92857142857143,0,0,65
1990,-0.385533755163336,0,1,-0.397286174197635,36.05,6,44.818603515625,2,0.278711244929582,1,"11:06:06",0,2.8,2,0,0,15,3,1.74,4,41,448,1,0,2,9,1,0,2.16666666666667,12,1.63636363636364,0,0,2,39966,3.53846153846154,1,1,1,0,1,2,0,2.92857142857143,0,0,84
1995,-0.237485004949145,0,3.55555555555556,0.304983163068438,36.25,8,37.442596435547,2.27272727272727,0.279041337780654,1,"10:59:59",1,2.4,2,0,0,6,3,1.6002,3.88888888888889,58,450,1,0,1,13.8888888888889,7,0,3.16666666666667,22,3.63636363636364,0,0,2,39599,3.61538461538462,0,2,1,0,2,2,0,2.78571428571429,0,0,81.8181818181818
1994,0.182775100410283,0,3,0.655265749794623,37,6,1.2931060791016,3.81818181818182,0.280775062274188,1,"9:28:48",1,2.4,2,0,0,0,3,1.55,4,70,454,1,0,2,27,4,0,6.16666666666667,11,3.27272727272727,0,0,2,34128,2.92307692307692,0,2,1,0,2,2,0,3,0,0,49
1991,-0.842469459820041,0,4,-0.895005017162184,35.15,7,1.2931060791016,2.36363636363636,0.282396689988673,1,"10:11:59",1,2.4,2,1,0,0,3,1.73,4,71,458,1,0,2,26,7,0,4.5,17,4,0,0,1,36719,3.30769230769231,0,1,2,0,2,3,0,2.57142857142857,0,0,66
1971,-0.168703172572414,18,2.33333333333333,-0.543949373637554,36.95,10,53.233306884766,2.18181818181818,0.283677343744785,1,"10:24:27",0,2,2,1,0,0,3,1.64,5,69,460,1,0,2,-5,7,0,3.2,32,3,1,0,1,37467,4.23076923076923,0,2,1,0,2,4,0,2.71428571428571,0,0,59
1988,0.48495793308845,0,1.22222222222222,-0.496543275074734,36.5,9,44.818603515625,2.09090909090909,0.285920904483646,1,"11:19:18",0,1.2,2,0,0,0,4,1.88,3.66666666666667,54,464,1,0,2,11,6,0,4,27,1.18181818181818,0,0,2,40758,3.92307692307692,1,1,1,0,2,2,0,3.28571428571429,0,0,90
1984,0.249119005739552,0,2.11111111111111,-0.995664372023587,36.45,7,39.911697387695,1,0.286784127820283,1,"10:36:57",0,1,2,0,0,0,5,1.6,4.55555555555556,53,466,2,0,2,4,6,0,4.83333333333333,23,2.63636363636364,0,0,2,38217,1.92307692307692,0,2,1,0,2,3,0,2.64285714285714,1,1,50
1995,0.30713894240992,0,3.44444444444444,0.454334164175565,36.4,6,51.75,2.72727272727273,0.287977785337716,1,"8:03:04",1,2.4,2,0,0,1,3,1.73,3.22222222222222,74,468,1,0,2,2.77777777777778,2,0,1,19,2.27272727272727,0,0,2,28984,3.46153846153846,0,1,1,0,2,2,0,2.78571428571429,0,0,65
1996,-0.0258548534209091,0,2.11111111111111,0.142605227436844,36.75,7,44.818603515625,2.63636363636364,0.288552252575755,1,"11:21:58",0,1.4,2,0,0,6,4,1.69,4.33333333333333,45,470,1,0,2,12,5,0,4.66666666666667,23,1.72727272727273,0,0,2,40918,2.69230769230769,1,2,1,0,2,3,0,2.5,0,0,52
1988,0.739399570283995,2,3,0.424293524856549,36.95,5,51.75,3.27272727272727,0.290753012988716,2,"8:55:14",1,3,2,1,0,0,3,1.75,3.88888888888889,89,472,1,0,2,-1.66666666666667,4,0,3.5,19,2,0,0,1,32114,2.23076923076923,0,2,1,0,2,1,0,2.85714285714286,0,0,55
1994,-0.136292331186049,0,3.66666666666667,-0.0819628429137188,37,9,30.580093383789,2.27272727272727,0.291500715538859,1,"10:29:06",0,1.8,2,0,0,0,2,1.55,4.22222222222222,60,474,3,1,2,13,6,0,4.33333333333333,18,2.81818181818182,0,0,2,37746,3.53846153846154,0,2,1,1,2,3,0,2.57142857142857,0,0,55
1997,-0.609997099284937,0,2.22222222222222,0.033320400281158,36.2,7,49.9873046875,1.81818181818182,0.293447834439576,1,"10:49:06",0,1.8,2,0,1,0,3,1.63,3.88888888888889,77,476,1,0,2,5,6,0,4.66666666666667,19,2,0,0,2,38946,4,0,2,1,0,2,3,0,2.78571428571429,0,0,54
1995,-0.88672935065141,0,1,-0.320007071437506,36.2,7,44.818603515625,1.18181818181818,0.29530146624893,1,"11:20:34",0,1.6,2,0,0,0,3,1.76,3.11111111111111,65,478,1,0,2,2,7,0,2,22,1,0,0,2,40834,4.69230769230769,1,2,1,0,2,2,0,2.28571428571429,0,0,95
1992,0.396010513641277,3,4.11111111111111,0.356108342318524,35.7,7,1.2931060791016,2.45454545454545,0.298848296049982,1,"9:25:13",1,3.2,2,1,0,0,4,1.71,4.55555555555556,71,480,1,0,2,26,6,0,2.16666666666667,12,3.27272727272727,0,0,1,33913,2.53846153846154,0,1,1,0,1,1,0,2.85714285714286,0,0,66
1995,0.501207520764498,0,3.66666666666667,0.858652430194262,36.9,6,1.2931060791016,3.72727272727273,0.301096555311233,1,"10:42:31",1,2.2,2,0,0,1,2,1.54,3.88888888888889,70,482,1,0,2,27,7,0,5.83333333333333,25,3.18181818181818,0,0,2,38551,3.07692307692308,0,2,1,0,2,2,0,3,0,0,55
1996,0.728559128479312,0,3.33333333333333,-0.519405437206526,36.55,9,30.580093383789,2.63636363636364,0.304198042489588,1,"11:10:26",0,2.2,2,0,0,28,3,1.75,4,64,484,3,1,2,12,4,0,5.33333333333333,21,2.09090909090909,0,0,2,40226,3.23076923076923,0,1,1,1,2,2,0,2.42857142857143,0,0,58.5
1994,0.645719333881775,0,4,0.319036387294183,35.8333333333333,9,37.580902099609,3.36363636363636,0.309319016057998,1,"10:48:59",1,2.4,2,1,0,17,3,1.651,4,74,490,1,0,2,16.6666666666667,7,0,4.5,29,4,0,0,1,38939,3.46153846153846,0,2,1,0,2,2,0,3.07142857142857,0,0,66.3636363636364
1996,1.09245879918247,0,4.33333333333333,-0.43163233242158,37.1,9,30.580093383789,3.45454545454545,0.311964691616595,1,"10:42:22",0,2.4,2,0,0,1,1,1.85,4.33333333333333,71,492,3,1,1,16,2,0,6.33333333333333,33,4.63636363636364,0,0,2,38542,2.69230769230769,0,1,2,1,2,4,0,3.92857142857143,0,0,75
1994,-0.496127871438818,0,3.22222222222222,-0.939246247101949,37.2,7,44.818603515625,4.54545454545455,0.313688642345369,1,"10:06:54",0,1.8,2,1,0,2,2,1.68,3.33333333333333,44,494,1,0,2,12,6,0,2.66666666666667,16,3,0,0,1,36414,1.84615384615385,1,2,1,0,2,3,0,3.64285714285714,0,0,55
1978,-0.0322623348045887,1,2,-0.285031432928299,36.35,11,52.25,1.63636363636364,0.315543517004699,1,"11:05:35",0,2,2,1,0,2,3,1.91,4.77777777777778,90,498,1,0,2,1,7,0,5.2,37,1.36363636363636,1,0,1,39935,3.07692307692308,0,1,1,0,2,2,0,2.64285714285714,0,0,125
1996,-0.747821281490376,0,2.33333333333333,-0.694278492994297,36.6,8,51.717102050781,2.27272727272727,0.315836348570883,1,"10:30:17",0,2.6,2,1,1,0,4,1.64,3.66666666666667,88,500,1,0,2,1,5,0,4.16666666666667,17,2.27272727272727,0,0,1,37817,3.23076923076923,0,2,1,0,2,3,0,2.64285714285714,0,0,49
1995,0.564618857738731,0,3.88888888888889,-0.852162954024153,35.9166666666667,8,37.552200317383,1.09090909090909,0.316589679103345,1,"10:17:56",1,1.6,2,1,0,3,3,1.7018,4.22222222222222,94,502,1,0,1,13.3333333333333,7,0,6.66666666666667,35,3.90909090909091,0,0,1,37076,3.15384615384615,0,2,1,0,2,3,0,2.71428571428571,0,0,59.0909090909091
1994,-0.639110490619982,0,1.77777777777778,0.601310933221024,36.6,5,39.911697387695,2.18181818181818,0.319751122966409,1,"11:18:18",0,2.6,2,0,0,3,1,1.69,2.66666666666667,74,504,2,0,2,12,6,0,5.66666666666667,6,2.27272727272727,0,0,2,40698,2.30769230769231,0,2,1,0,2,1,0,3.64285714285714,1,1,73
1995,-0.36313776135874,0,1.55555555555556,-0.0372301178893304,36.4,6,44.818603515625,2.18181818181818,0.320505546405911,1,"10:29:24",0,1.4,2,1,0,4,4,1.71,4,65,506,1,0,1,2,7,0,5.5,19,2.27272727272727,0,0,1,37764,3.07692307692308,1,2,3,0,1,3,0,2.78571428571429,0,0,60
1993,0.182775100410283,0,2.44444444444444,0.655265749794623,36.3,6,1.2931060791016,2.81818181818182,0.321214907802641,1,"9:38:12",1,2.8,2,0,0,25,3,1.73,3.88888888888889,70,508,1,0,2,26,6,0,2.66666666666667,10,2,0,0,2,34692,3.46153846153846,0,1,1,0,2,2,0,3,0,0,55
1981,-0.491698543766633,0,1.22222222222222,0.420137211900066,36.25,8,44,2.27272727272727,0.323446207679808,1,"12:37:14",0,1.2,2,0,0,0,5,1.7,3.11111111111111,42,510,1,0,2,16,7,0,2.5,22,3.18181818181818,0,0,2,45434,3.76923076923077,1,2,1,0,2,1,0,2.57142857142857,0,0,73
1994,0.485044310713235,6,3.77777777777778,-0.251684343321969,36.2,7,39.911697387695,2.54545454545455,0.325882965698838,1,"10:25:38",0,2,2,1,0,0,4,1.62,3.55555555555556,64,512,2,0,2,2,7,0,5.5,13,3.72727272727273,0,0,1,37538,2.92307692307692,0,2,1,0,2,2,0,3.5,1,1,57
1995,-1.04271343077941,3,1.33333333333333,-1.09360437134932,36.45,7,59.916702270508,1.81818181818182,0.328255459666252,1,"10:44:01",0,2.2,2,1,0,0,2,1.8,4.77777777777778,87,516,1,0,2,-1,5,1,3.83333333333333,12,1.36363636363636,0,0,1,38641,2.76923076923077,0,1,1,0,2,1,0,2.35714285714286,0,0,91
1995,1.27892073236734,0,2.55555555555556,0.489194852597037,36.8,8,47.240707397461,3.36363636363636,0.328452788759023,1,"10:05:11",0,2.2,2,0,1,2,3,1.75,4.77777777777778,72,518,1,0,1,4,7,0,6.5,28,2.54545454545455,0,0,2,36311,3,0,2,1,0,1,2,0,2.71428571428571,0,0,68
1993,0.22228344470131,1,3.33333333333333,0.688243778331905,36.1,7,1.2931060791016,3.54545454545455,0.329572920687497,1,"10:41:47",1,3,2,1,0,0,4,1.83,4,71,520,1,0,2,26,4,0,3.5,13,3.54545454545455,0,0,1,38507,2.76923076923077,0,1,1,0,2,1,0,2.85714285714286,0,0,85
1995,-0.240468282527046,0,1.11111111111111,0.108203834952406,36.725,7,44.818603515625,2.18181818181818,0.331605934072286,1,"11:06:57",0,1,2,1,0,0,5,1.9,4,56,526,1,0,2,6,6,0,3.5,14,1.45454545454545,0,0,1,40017,4.15384615384615,1,1,1,0,2,2,0,2.07142857142857,0,0,73
1982,-0.615716823936428,0,3.22222222222222,-0.837242821851446,36,8,51.75,3.27272727272727,0.333891106769443,1,"8:58:39",1,1.6,2,1,0,3,3,1.6002,4.33333333333333,71,528,1,0,2,1.66666666666667,7,0,4.5,23,2.72727272727273,0,0,1,32319,3.15384615384615,0,2,1,0,2,2,0,3.35714285714286,0,0,56.8181818181818
1993,0.32192875050555,0,3.11111111111111,0.895320391181217,35.7,7,1.2931060791016,3.27272727272727,0.335676276125014,1,"9:19:37",1,3.4,2,0,0,1,4,1.86,3.44444444444444,70,530,1,0,2,26,1,0,3.5,23,3.09090909090909,0,0,2,33577,2.76923076923077,0,1,1,0,2,2,0,3.07142857142857,0,0,72
1991,1.34262072053812,2,2.44444444444444,0.359089722211429,36.4,6,39.911697387695,3.72727272727273,0.337165066972375,1,"9:59:31",0,1.8,2,0,0,1,3,1.7,3.22222222222222,60,532,2,0,2,9,7,0,4.5,17,1.45454545454545,0,0,2,35971,2.15384615384615,0,2,3,0,1,3,0,4,1,1,62
1995,0.230511607962936,0,2.22222222222222,0.244906589944286,37.25,7,44.818603515625,4.45454545454545,0.337925707455724,1,"10:44:05",0,1.2,2,1,0,0,1,1.63,2,44,534,1,0,2,12,6,0,5.5,13,2.81818181818182,0,0,1,38645,3.07692307692308,1,2,1,0,1,2,0,3.21428571428571,0,0,45
1997,1.26096425547599,0,3.44444444444444,-0.441613857514018,36,8,51.75,3.18181818181818,0.338517752010375,1,"8:54:59",1,2.6,2,0,0,2,3,1.5748,3.88888888888889,88,536,1,0,2,-2.22222222222222,7,0,5,21,3.36363636363636,0,0,2,32099,2.23076923076923,0,2,1,0,2,3,0,3.28571428571429,0,0,50.8
1993,-0.176084399942202,0,3,0.382718705574001,37.3333333333333,9,37.553802490234,2.90909090909091,0.339461543597281,1,"10:05:42",1,3.2,2,1,0,1,4,1.7272,3.33333333333333,68,538,1,0,2,10.5555555555556,3,0,2.83333333333333,31,3.36363636363636,0,0,1,36342,2.84615384615385,0,1,1,0,2,2,0,2.85714285714286,0,0,77.2727272727273
1985,-0.70718435206862,1,2.22222222222222,-0.460987741186438,36.055,11,49.440307617188,3.18181818181818,0.339904789812863,1,"9:38:21",0,2.2,2,1,1,0,5,1.87,4.88888888888889,79,540,1,0,2,9,7,0,6.33333333333333,32,2.54545454545455,0,0,1,34701,2.30769230769231,0,1,1,0,2,1,0,3.85714285714286,0,0,84
1989,0.227687790550476,0,2.88888888888889,0.502712216193486,37.2,9,39.928894042969,3.63636363636364,0.341211105231196,1,"11:03:59",0,2.8,2,0,0,0,2,1.75,3.66666666666667,22,542,3,1,2,8,7,0,4.66666666666667,48,3.54545454545455,0,0,2,39839,2.76923076923077,0,1,1,1,2,3,0,2.92857142857143,0,0,90
1997,-0.352002952900033,1,2.66666666666667,0.342521204629285,36.5555555555556,7,34.4329071,3.81818181818182,0.343306563328952,1,"11:58:00",1,2.6,1,0,0,1,3,1.7018,5,76,544,1,0,1,10,4,0,6.83333333333333,13,2.54545454545455,0,0,2,43080,2.61538461538462,0,2,1,0,1,2,0,3.5,0,0,63.6363636363636
1995,0.19874466336484,26,2.33333333333333,0.546979714537435,35.25,7,59.916702270508,2.18181818181818,0.344216361176223,1,"9:46:57",0,2.6,2,0,0,0,4,1.76,3.88888888888889,81,546,1,0,2,-4,7,1,3.66666666666667,22,2.36363636363636,0,0,2,35217,3.92307692307692,0,2,1,0,2,4,0,2,0,0,65
1993,0.870777362322614,1,3.88888888888889,0.0387614194493154,36.05,8,39.911697387695,2.72727272727273,0.353649351745844,1,"10:37:50",0,3.2,2,0,0,2,4,1.55,4.55555555555556,71,558,2,0,2,8,7,0,2.83333333333333,24,3.72727272727273,0,0,2,38270,3.53846153846154,0,2,1,0,2,3,0,2.78571428571429,1,1,55
1993,0.414564212251281,0,2.77777777777778,-0.366984744473285,35.8,8,39.911697387695,3,0.358230717480183,1,"11:15:13",0,2.8,2,1,0,2,3,1.84,3.33333333333333,62,566,2,0,2,5,5,0,2.66666666666667,42,3.18181818181818,0,0,1,40513,3.15384615384615,0,1,1,0,2,3,0,2.78571428571429,1,1,87
1996,-0.215388892938391,0,1.55555555555556,-0.351785644829509,36.665,8,51.287796020508,2,0.361875283531845,1,"9:59:34",0,2,2,1,1,1,2,1.75,3.33333333333333,77,570,1,0,2,5,6,0,4,22,2.36363636363636,0,0,1,35974,3.61538461538462,0,1,1,0,1,2,0,2.57142857142857,0,0,74
1996,0.167163781904974,0,2.55555555555556,-0.386724770301775,36.2,5,44.818603515625,3,0.363461384549737,1,"11:35:41",0,2.4,2,0,0,2,3,1.74,3.11111111111111,55,572,1,0,2,-2,7,0,5,13,3.27272727272727,0,0,2,41741,3,1,2,1,0,2,1,0,3.28571428571429,0,0,59
1994,0.399029201294916,0,3.88888888888889,-0.0761993550850599,36.55,7,39.911697387695,2.09090909090909,0.365981264505535,1,"11:05:02",0,2,2,1,0,4,4,1.66,3.77777777777778,71,574,2,0,1,7,3,0,3.33333333333333,15,3.54545454545455,0,0,1,39902,2.15384615384615,0,2,1,0,2,3,0,2.42857142857143,1,1,55
1996,0.539798056095473,0,4.44444444444444,-0.817799198904483,36.7,6,1.2931060791016,2.36363636363636,0.36705030919984,1,"10:21:08",1,2.2,2,0,0,13,4,1.6,5,71,576,1,0,2,26,4,0,5.5,19,4.36363636363636,0,0,2,37268,2.46153846153846,0,2,1,0,2,3,0,3.5,0,0,44
1988,-0.955567372168024,0,3.11111111111111,-1.02869350332811,36.5,8,39.911697387695,1.45454545454545,0.368906758725643,1,"10:40:17",0,2.6,2,1,0,0,4,1.67,4.77777777777778,60,578,2,0,2,9,7,0,3.83333333333333,31,2.81818181818182,0,0,1,38417,3.92307692307692,0,2,1,0,2,3,0,2.57142857142857,1,1,68
1995,-0.914958819082241,0,2.66666666666667,-0.881269223765188,35.85,8,59.916702270508,1.81818181818182,0.369515936356038,1,"10:46:38",0,2,2,1,0,1,4,1.65,4.22222222222222,70,580,1,0,2,-7,4,1,3.83333333333333,23,2.36363636363636,0,0,1,38798,4.46153846153846,0,2,1,0,2,3,0,2.21428571428571,0,0,59
1995,-0.514925101554319,1,1.33333333333333,-1.24572912257382,36.1,10,51.75,1.81818181818182,0.370459214318544,1,"8:02:47",1,1.8,2,1,0,1,3,1.6256,2.77777777777778,74,582,1,0,1,2.77777777777778,7,0,4.83333333333333,62,2.09090909090909,0,0,1,28967,3.61538461538462,0,2,4,0,2,4,0,2.35714285714286,0,0,60
1995,-0.378064386505779,0,2.33333333333333,-0.745003526578128,36.15,8,39.911697387695,4.18181818181818,0.371677227318287,1,"11:10:30",0,3,2,1,0,4,4,1.84,4.33333333333333,64,584,2,0,2,6,7,0,6.33333333333333,23,2.90909090909091,0,0,1,40230,3.38461538461538,0,1,1,0,2,4,0,3.42857142857143,1,1,74
1993,1.01541026154143,0,4,0.747097249406922,37.1,8,1.2931060791016,2.54545454545455,0.373454880900681,1,"10:09:34",1,1.8,2,0,0,1,1,1.9,5,70,586,1,0,2,26,7,0,6.66666666666667,14,4,0,0,2,36574,2.15384615384615,0,1,1,0,1,2,0,4,0,0,125
1993,-0.853772177259749,0,2.44444444444444,-0.670562657017165,35.6,7,39.911697387695,2.36363636363636,0.373860935680568,1,"9:44:49",0,2.4,2,1,0,6,3,1.7,4,74,588,2,0,2,12,7,0,6.16666666666667,21,3,0,0,1,35089,3.76923076923077,0,1,1,0,2,3,0,2.42857142857143,1,1,64
1992,-0.9873097096384,0,2.77777777777778,-0.852764051159647,36.4,7,1.2931060791016,2,0.374648225493729,1,"9:58:17",1,2.4,2,1,0,1,3,1.74,3.77777777777778,71,590,1,0,2,26,7,0,2.33333333333333,22,2.36363636363636,0,0,1,35897,3.23076923076923,0,1,1,0,2,3,0,2.64285714285714,0,0,75
1995,0.40725839973858,4,3.11111111111111,-0.314648118948986,36.55,6,44.818603515625,3.18181818181818,0.375180588569492,1,"10:09:46",0,2.8,2,0,0,0,2,1.75,4.11111111111111,44,592,1,0,2,12,7,0,5.5,11,2.45454545454545,0,0,2,36586,3.07692307692308,1,2,1,0,1,2,0,3.57142857142857,0,0,60
1995,-1.05077993697282,0,3.11111111111111,0.475643183167326,36.4,8,39.911697387695,3.81818181818182,0.37536618579179,1,"11:24:41",0,2,2,1,0,10,4,1.6,3.22222222222222,58,594,2,0,2,7,5,0,6.33333333333333,18,2.72727272727273,0,0,1,41081,2.84615384615385,0,1,1,0,1,2,0,3.14285714285714,1,1,58
1973,-0.324279741614199,0,3.22222222222222,-0.427858199197388,36.65,8,33.449996948242,1.36363636363636,0.375768309924752,1,"11:52:17",0,1.8,2,0,0,0,4,1.67,4.55555555555556,68,596,1,0,3,13,7,0,3.8,23,3.54545454545455,0,0,2,42737,3.69230769230769,0,2,1,0,1,2,1,1.85714285714286,0,0,59
1994,0.28311536362761,3,3.11111111111111,0.453499488266764,35.9,9,52.25,2.63636363636364,0.377407884690911,1,"10:19:43",0,1,2,0,0,29,4,1.65,4,83,598,1,0,2,1,7,0,3.4,18,2.81818181818182,1,0,2,37183,3.76923076923077,0,2,1,0,2,2,0,2.14285714285714,0,0,56
1993,0.149401605308007,0,2.44444444444444,0.834834404676712,35.3,6,39.911697387695,3,0.378977866377681,1,"9:32:38",0,3,2,0,0,3,3,1.8,4,64,600,2,0,2,2,2,0,2.83333333333333,12,2.18181818181818,0,0,2,34358,2.30769230769231,0,1,1,0,1,2,0,3.07142857142857,1,1,65
1997,0.30240113202991,0,3.33333333333333,-0.382926738017968,36.4,8,39.911697387695,2.63636363636364,0.379626548849046,1,"9:37:52",0,2.6,2,1,0,5,3,1.64,3.22222222222222,69,602,2,0,2,6,7,0,5.66666666666667,24,3.72727272727273,0,0,1,34672,2.92307692307692,0,2,4,0,2,3,0,3.07142857142857,1,1,47
1992,0.135715200284711,0,2,0.0637685459682482,36.6,6,44.818603515625,2.81818181818182,0.379942213650793,1,"11:15:58",0,2.2,2,0,0,0,3,1.68,3.66666666666667,56,604,1,0,2,6,1,0,4,10,1.18181818181818,0,0,2,40558,3,1,1,1,0,1,2,0,2.78571428571429,0,0,65
1996,0.394752616935481,0,4.55555555555556,0.400526601306493,36.25,6,39.911697387695,3.27272727272727,0.380436621140689,1,"9:45:28",0,2.2,2,1,0,1,4,1.64,5,64,606,2,0,2,2,5,0,3.66666666666667,23,4.63636363636364,0,0,1,35128,3.69230769230769,0,2,1,0,2,4,0,2.64285714285714,1,1,48
1990,-0.54773427747753,0,3.11111111111111,-0.605233459422064,36.4444444444444,7,37.516006469727,2.27272727272727,0.38099922100082,1,"9:38:48",1,2.8,2,1,0,8,3,1.8288,3.55555555555556,49,608,1,0,2,10.5555555555556,7,0,3.5,34,2.36363636363636,0,0,1,34728,2.76923076923077,0,1,1,0,2,3,0,2.85714285714286,0,0,75.9090909090909
1992,0.0889155228948482,3,2.55555555555556,0.0797519427564292,36.45,9,30.580093383789,2.54545454545455,0.382064719218761,1,"11:40:20",0,2,2,0,0,1,3,1.76,3.77777777777778,86,610,3,1,2,19,6,0,5.66666666666667,31,2.90909090909091,0,0,2,42020,3.30769230769231,0,1,1,1,1,2,0,2.57142857142857,0,0,57
